47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
270.42157;264.922882;252.718658;264.922882;244.413437;288.624817;275.002258;293.654938;275.049042;271.306396;278.376678;282.359497;264.837616;242.158661;242.158661;303.020905;273.321289;308.383789;316.583557;278.376678;282.359497
207.235153;195.616531;177.751602;195.616531;165.902771;254.37886;206.576385;244.642517;225.040848;211.403381;212.703018;214.273651;182.123047;171.827011;171.827011;237.01651;203.264847;272.359711;277.805756;212.703018;214.273651
160.073318;149.31871;144.301971;149.31871;129.005051;218.204575;189.608246;207.627579;198.053741;190.733032;167.915894;172.469238;141.166229;151.583694;151.583694;191.409103;178.490891;232.955231;236.330505;167.915894;172.469238
141.433319;133.275253;123.456314;133.275253;115.96788;194.857468;163.539841;180.579041;172.83194;168.792694;148.100677;151.890244;126.854103;125.723122;125.723122;164.370697;152.866653;208.496338;213.284378;148.100677;151.890244
144.123825;137.495163;136.778351;137.495163;127.294724;208.404114;174.845291;194.932999;186.735367;180.857483;150.074982;155.954422;132.342529;139.279572;139.279572;176.65451;161.731461;222.324936;226.193634;150.074982;155.954422
188.562683;183.667786;169.385834;183.667786;165.248596;241.686142;203.911209;232.508575;214.80188;210.118149;194.865829;198.21994;180.620407;173.432449;173.432449;217.336655;194.826324;249.97081;258.854523;194.865829;198.21994
244.85994;236.272354;223.835922;236.272354;221.449326;299.11319;266.150452;291.522369;273.782196;264.485901;253.142014;256.909668;234.533005;225.796204;225.796204;280.796295;251.446533;305.347382;313.149139;253.142014;256.909668
296.195618;289.156281;276.262238;289.156281;270.076477;345.657318;307.648468;338.458679;317.325989;303.334442;302.726593;306.60495;288.24823;270.356323;270.356323;335.531067;299.600342;366.494843;373.630554;302.726593;306.60495
357.635101;354.253693;339.524414;354.253693;328.194946;367.490356;349.605408;378.091675;355.505066;347.766113;363.212646;367.534119;353.733856;324.994446;324.994446;394.688721;356.680634;395.231567;402.970367;363.212646;367.534119
379.987152;382.339874;381.258331;382.339874;382.931702;352.702454;370.329163;380.906921;365.997314;363.38736;381.323578;381.137848;387.146576;368.375763;368.375763;395.661957;376.056732;380.347412;397.987488;381.323578;381.137848
340.435974;339.18634;339.222748;339.18634;340.89801;340.078552;351.031433;360.298737;345.376587;350.383484;348.1698;357.575592;343.424011;329.494232;329.494232;369.968292;352.230652;379.289154;397.037354;348.1698;357.575592
315.31189;312.829559;319.681854;312.829559;315.574402;325.826233;312.425385;333.372437;308.78598;312.935608;318.624176;321.041595;319.730652;302.17807;302.17807;347.353424;320.806885;358.135437;383.17746;318.624176;321.041595
255.913269;254.273773;243.701218;254.273773;252.071869;301.164795;261.782288;296.133392;272.872864;274.619293;256.349884;259.464203;256.911285;233.746078;233.746078;282.095947;255.313904;319.411591;327.646515;256.349884;259.464203
211.746521;204.277084;187.47496;204.277084;180.069717;255.53064;233.846008;255.681656;242.500702;227.326233;218.676331;225.140305;198.066574;189.777298;189.777298;246.946457;221.770309;270.284729;280.200836;218.676331;225.140305
160.343704;154.477448;150.372253;154.477448;135.059311;215.334991;186.054535;199.004639;192.224335;188.087173;166.591202;172.237045;148.263229;154.997864;154.997864;184.961365;175.593094;228.96489;233.029572;166.591202;172.237045
119.719376;109.656227;99.6236725;109.656227;88.0702515;193.566345;157.412231;166.420059;159.561798;168.672073;127.182175;132.869751;101.490288;107.374725;107.374725;156.775223;141.499115;208.106644;211.320709;127.182175;132.869751
136.902161;127.395447;115.500786;127.395447;104.340744;202.260895;164.365128;180.847717;172.148178;175.328506;147.147812;153.054398;119.15641;123.427338;123.427338;170.70575;147.850845;218.074814;222.502014;147.147812;153.054398
186.233719;177.176163;165.799896;177.176163;158.637985;245.496033;208.772324;229.266296;219.817139;211.230576;194.383316;197.87294;171.941452;170.210297;170.210297;216.44519;196.55629;260.517761;263.984802;194.383316;197.87294
227.066452;216.742355;207.682312;216.742355;185.800781;281.728638;251.79071;283.010101;260.084686;247.528748;234.196014;238.050171;207.389145;207.88002;207.88002;272.242401;234.959396;288.294281;300.065918;234.196014;238.050171
320.792542;316.096405;305.224701;316.096405;298.575714;345.737732;329.032593;348.920837;334.727844;319.283203;326.185059;329.323578;313.745117;310.13736;310.13736;353.166077;320.497284;363.466705;367.892395;326.185059;329.323578
354.199188;354.428253;344.139893;354.428253;340.563751;378.079529;356.73877;380.194183;368.990509;353.078339;355.171326;355.853119;352.680176;329.532654;329.532654;380.166321;358.700775;389.348145;396.291199;355.171326;355.853119
347.027466;352.934967;348.089783;352.934967;354.915314;338.931671;337.338928;346.005371;334.64035;335.557953;345.801025;348.10733;361.486908;319.295898;319.295898;364.162048;343.23761;373.574341;402.745392;345.801025;348.10733
314.634705;308.848938;303.209412;308.848938;302.671356;351.453705;332.64093;366.969513;346.269104;335.560974;320.94043;329.515991;310.575439;281.189148;281.189148;359.748779;327.560669;377.621735;396.47168;320.94043;329.515991
311.065521;314.606689;305.756195;314.606689;317.376801;328.387054;301.094238;327.194946;301.68277;299.638977;307.590088;305.0112;318.481781;296.797913;296.797913;325.850281;296.940277;352.336945;373.556;307.590088;305.0112
267.825165;260.514191;246.238007;260.514191;244.32077;307.553986;276.864044;303.076294;289.772766;284.439728;272.206726;274.594025;256.348297;244.148727;244.148727;287.389618;264.955353;333.047211;341.368378;272.206726;274.594025
199.957504;191.20401;177.103867;191.20401;178.712097;258.709442;223.145401;235.453033;224.182144;218.082016;205.686996;210.11348;185.946564;177.731339;177.731339;232.086243;208.06871;266.841095;274.252075;205.686996;210.11348
159.293701;151.968018;141.012543;151.968018;130.136429;207.974274;180.699448;195.382462;187.42897;181.979782;165.676666;169.020111;147.118652;140.107681;140.107681;187.711487;169.548996;225.907639;230.422501;165.676666;169.020111
135.771225;128.220825;115.334984;128.220825;102.881828;196.657684;160.401047;183.789154;173.588593;171.816238;143.736847;146.053543;121.378441;121.751846;121.751846;164.410934;146.15033;205.19574;207.360748;143.736847;146.053543
145.767899;139.575577;128.315613;139.575577;120.369926;205.267197;165.784515;184.790466;174.622375;171.79039;150.317505;153.949493;133.638168;130.763824;130.763824;172.408569;153.893021;216.862946;219.88974;150.317505;153.949493
180.143265;174.019394;163.264618;174.019394;150.110596;249.914459;208.472656;236.442581;223.639847;216.637665;185.029129;190.76445;169.899094;158.600464;158.600464;216.605179;188.890411;262.734344;266.988251;185.029129;190.76445
228.576309;222.787613;216.640823;222.787613;206.7966;301.327209;271.183838;295.864227;283.515503;270.206238;237.666412;246.596481;219.703644;219.296738;219.296738;278.214874;254.506683;308.617706;315.017487;237.666412;246.596481
301.535828;295.742035;285.387512;295.742035;280.21405;329.870941;309.598114;340.989258;321.934113;297.344971;308.487976;314.08075;293.900757;282.958069;282.958069;343.508331;298.770996;363.105499;370.62381;308.487976;314.08075
318.563751;320.050873;330.101318;320.050873;335.669495;333.272491;316.892365;336.547729;320.100372;329.105499;317.327911;323.30661;322.126862;311.942719;311.942719;333.587738;324.498871;368.312225;392.642975;317.327911;323.30661
349.326447;355.194336;358.281067;355.194336;367.111298;328.864838;343.589661;359.578583;336.30069;341.009766;348.338654;350.564423;364.904541;338.981506;338.981506;372.522003;356.123474;364.201874;390.631622;348.338654;350.564423
321.915436;323.899628;325.937744;323.899628;330.607269;286.509644;285.856567;306.690887;292.265411;281.620056;320.709351;325.80246;328.323639;303.625641;303.625641;336.439758;305.838501;314.620575;344.973358;320.709351;325.80246
319.262665;319.272644;317.987732;319.272644;312.448456;282.11853;302.73407;310.014893;304.014008;285.463501;320.364746;325.942688;322.562714;297.453949;297.453949;339.506042;314.1828;292.799133;321.083008;320.364746;325.942688
230.914566;223.54982;216.66304;223.54982;209.108688;286.61615;253.44397;289.576538;266.213318;256.999023;239.092117;247.045609;218.682419;214.230621;214.230621;281.819672;252.695496;297.866638;310.172211;239.092117;247.045609
215.585892;210.188736;187.592499;210.188736;176.93045;266.529968;231.536179;257.550476;238.85582;231.129929;219.878922;225.272705;201.349915;195.641602;195.641602;249.803253;218.182159;278.193268;284.581604;219.878922;225.272705
167.914124;161.441467;150.520477;161.441467;137.858078;215.021393;190.190674;208.504333;198.337723;189.82016;174.897507;180.266907;156.533432;155.210526;155.210526;196.75145;179.894424;226.796265;228.929565;174.897507;180.266907
119.344925;111.760902;101.496094;111.760902;94.274704;193.0867;152.965195;176.039047;166.185867;165.909729;128.117004;134.056885;104.709969;108.883812;108.883812;156.917267;132.881714;205.034454;207.958069;128.117004;134.056885
140.714493;132.346695;126.042068;132.346695;108.097008;209.074539;173.726715;190.952805;183.859695;173.954529;149.220352;155.418152;123.970108;129.764801;129.764801;176.492355;159.006912;222.022827;225.747726;149.220352;155.418152
189.817139;182.169022;171.727386;182.169022;155.203644;246.718597;211.460953;236.831085;223.732071;216.514404;196.863297;200.86293;175.549988;172.945099;172.945099;220.704117;197.559921;265.679413;269.50116;196.863297;200.86293
226.105194;215.570709;196.209717;215.570709;187.92572;303.027893;256.409088;288.368286;272.380676;266.299835;233.646652;239.909332;209.385696;191.850983;191.850983;270.906525;239.837723;322.793457;327.88092;233.646652;239.909332
320.289856;315.660919;302.825836;315.660919;297.692413;302.03653;316.306824;326.15741;316.350372;296.080322;324.52475;326.525787;315.783264;298.660461;298.660461;347.52774;310.816223;315.042725;331.947296;324.52475;326.525787
354.410339;350.170105;335.578003;350.170105;321.639801;365.570801;357.279999;379.137329;362.596008;349.432495;358.83551;361.791382;346.685211;317.777771;317.777771;395.113556;351.772156;394.079254;399.777771;358.83551;361.791382
350.561218;344.77655;331.245514;344.77655;332.017212;360.974335;360.384521;376.595642;354.447845;353.185608;351.996735;353.544983;344.193787;315.040375;315.040375;392.382507;358.686981;400.04483;407.173218;351.996735;353.544983
321.068787;320.331055;324.065643;320.331055;330.288055;343.468353;336.274536;354.958618;338.188171;342.911743;329.481689;335.4021;326.889038;300.832886;300.832886;361.542786;343.934113;382.638153;397.610687;329.481689;335.4021
306.253113;309.052856;318.070068;309.052856;312.442444;305.24762;302.588989;319.376526;306.31189;301.564941;309.082153;316.734344;315.163086;313.106567;313.106567;341.520355;304.920715;316.100739;343.181396;309.082153;316.734344
275.030365;272.339142;262.134186;272.339142;256.985291;305.584625;276.301971;293.259735;277.10733;282.233795;278.535004;282.05658;270.116425;255.353119;255.353119;297.965942;276.076813;323.303253;327.621735;278.535004;282.05658
221.454971;215.901169;207.608551;215.901169;198.759628;267.896179;240.700455;260.097961;248.312973;234.678238;228.526886;233.183044;212.486115;202.341644;202.341644;252.881332;231.095871;280.074097;284.670044;228.526886;233.183044
164.105804;157.566071;152.699905;157.566071;140.707581;223.036957;188.263412;209.957458;199.76767;194.383194;171.899841;177.009033;152.870316;150.660049;150.660049;193.697876;175.862411;226.003113;226.980927;171.899841;177.009033
137.225632;129.408722;124.931442;129.408722;115.12664;194.740967;162.109207;178.221405;170.823776;169.690155;143.715271;148.025696;123.334068;130.498764;130.498764;164.121414;153.079453;206.97403;209.575241;143.715271;148.025696
136.71402;130.701233;120.118271;130.701233;108.590424;208.06868;169.64299;189.32814;177.724213;177.359116;142.534973;148.611359;124.26828;123.411942;123.411942;164.368988;157.20665;222.281845;225.768097;142.534973;148.611359
188.097641;183.08017;176.833694;183.08017;174.296494;245.87262;202.339417;232.146271;217.316177;206.932602;192.851547;195.862381;181.958435;171.654968;171.654968;216.530487;187.7789;259.418457;264.190765;192.851547;195.862381
249.823669;241.582184;220.639664;241.582184;216.60849;303.326752;267.653809;297.805695;281.12323;273.017395;257.421478;261.482605;235.367432;221.499374;221.499374;287.315857;252.861588;322.643066;327.478088;257.421478;261.482605
297.437195;295.590363;281.464325;295.590363;285.503693;344.087738;305.882904;334.89563;313.699585;305.676422;296.087006;296.45752;295.538727;263.450012;263.450012;334.590088;294.534485;371.153778;377.379883;296.087006;296.45752
335.884277;332.98938;319.611969;332.98938;336.136475;330.387878;327.010864;340.940338;325.326599;321.128052;340.459991;344.617157;338.716339;304.34433;304.34433;366.875793;328.960358;337.9086;349.710205;340.459991;344.617157
333.318604;338.21048;344.572906;338.21048;352.249146;333.259674;334.654663;355.885864;337.505096;334.60611;336.727081;345.269196;347.62616;310.87146;310.87146;378.6604;341.355103;366.513519;388.126465;336.727081;345.269196
365.332458;367.406006;355.433472;367.406006;359.720734;313.292145;347.500519;348.031982;328.851807;333.257202;367.685516;369.016663;370.303436;336.668884;336.668884;384.801086;359.181671;353.354492;383.453888;367.685516;369.016663
316.582886;320.447418;316.928772;320.447418;321.35675;324.184235;313.563202;326.284241;314.074707;303.492828;317.377655;320.812897;322.083527;304.124298;304.124298;334.376984;308.974854;343.046814;367.234711;317.377655;320.812897
278.10849;275.810516;265.372742;275.810516;266.385468;289.988586;276.296509;296.495483;278.954498;270.506226;281.389923;286.215637;275.152466;250.474716;250.474716;308.169739;272.52121;305.720093;316.812134;281.389923;286.215637
215.537735;212.109314;202.068405;212.109314;194.674179;273.859711;238.995697;261.679871;249.474243;241.320374;222.465607;229.479065;208.218323;198.83017;198.83017;250.834534;227.707336;282.346222;285.147949;222.465607;229.479065
149.30661;140.284744;135.536758;140.284744;126.013077;215.220581;173.420197;193.014938;182.069519;180.34169;154.439545;159.105606;132.28093;137.669266;137.669266;178.885727;163.48645;230.023773;234.9841;154.439545;159.105606
135.519684;128.695038;122.238998;128.695038;107.328018;197.196716;163.253387;181.111603;172.85112;170.63205;141.934433;147.586624;122.269966;129.303818;129.303818;167.143234;151.091492;209.575027;212.792099;141.934433;147.586624
143.896851;137.827377;129.077377;137.827377;116.736969;204.658966;168.703644;191.49826;182.409317;174.672806;151.61087;156.584854;133.37149;137.082382;137.082382;172.564804;154.028275;219.147842;224.243118;151.61087;156.584854
176.740509;167.677017;161.722946;167.677017;155.687729;246.99498;200.750458;223.237457;211.201019;207.025833;185.301056;190.564194;160.284805;160.817352;160.817352;210.716446;182.359879;260.877319;266.672913;185.301056;190.564194
224.184113;214.608414;198.382751;214.608414;192.200821;309.552917;258.793488;295.843567;276.309082;267.074799;231.38559;235.989349;208.813492;205.643814;205.643814;270.874603;231.60202;322.676758;327.423645;231.38559;235.989349
262.101044;260.583435;252.079071;260.583435;258.149353;311.019836;288.503448;311.898621;295.169159;297.200989;263.657593;268.628937;258.652313;249.143768;249.143768;289.808167;275.827118;358.587952;372.393066;263.657593;268.628937
356.183289;354.189728;347.944916;354.189728;341.805939;360.052856;357.792877;373.67868;362.588226;347.996155;358.479828;358.636841;354.027832;337.35788;337.35788;388.733246;349.333801;369.264587;375.322876;358.479828;358.636841
355.447845;359.497803;356.057556;359.497803;358.598358;318.208221;327.285309;344.23642;328.822174;328.147705;354.99176;354.332489;367.329041;334.692627;334.692627;365.583405;328.679932;343.262146;363.075592;354.99176;354.332489
338.34552;342.140106;345.452332;342.140106;354.972961;316.026489;325.775757;349.122192;329.168335;323.324921;338.476868;340.308838;348.616364;326.321747;326.321747;364.51236;330.861237;355.263062;368.325104;338.476868;340.308838
313.32193;315.608063;312.928192;315.608063;314.392242;325.681458;302.069244;316.512268;306.609528;305.928375;314.147308;317.165985;321.887909;292.646149;292.646149;326.212463;302.431366;336.798584;350.575653;314.147308;317.165985
265.396912;258.935852;251.31279;258.935852;237.049332;284.749786;266.69455;290.769257;272.138763;275.857178;268.907806;270.314148;255.274796;245.472656;245.472656;277.284515;265.775085;291.034149;304.464508;268.907806;270.314148
213.163803;208.178085;197.998505;208.178085;186.591797;262.818176;223.412949;253.694183;239.537247;225.504303;218.418793;222.845612;202.97403;194.977066;194.977066;243.304169;215.01004;278.420227;283.296936;218.418793;222.845612
153.443207;148.420578;145.058685;148.420578;133.089981;222.434998;178.151489;204.151459;190.858475;193.552231;157.466721;163.306793;144.833862;143.772736;143.772736;183.365387;168.970215;236.123611;239.043564;157.466721;163.306793
132.248459;125.795509;119.848526;125.795509;109.179993;196.152863;160.544525;182.157333;174.543686;172.25769;137.587097;141.986954;120.890289;122.668694;122.668694;161.292236;148.021317;207.018753;213.646088;137.587097;141.986954
134.67749;127.894035;119.841469;127.894035;107.507736;202.917923;162.409348;187.120041;176.392639;173.701385;140.383194;145.459915;120.627838;119.127007;119.127007;164.938629;147.856354;217.595306;219.53537;140.383194;145.459915
171.220261;163.869308;156.431488;163.869308;148.564194;249.756241;200.139893;227.906433;213.699829;209.633072;179.11142;183.612671;159.254578;160.262711;160.262711;207.96373;185.383713;264.217102;267.37442;179.11142;183.612671
242.737167;235.134766;222.776947;235.134766;211.035721;302.944977;257.482849;290.89566;273.211853;258.561859;251.177063;254.304581;228.368835;229.821655;229.821655;278.440277;247.689697;321.685577;325.808777;251.177063;254.304581
285.847656;281.773621;266.914703;281.773621;264.779053;326.136078;298.167145;326.518372;308.571838;301.478424;287.857941;290.908508;278.157227;257.971924;257.971924;321.99884;282.567993;354.167053;368.132568;287.857941;290.908508
339.566071;338.549683;332.516174;338.549683;324.210724;354.283478;336.059845;354.04248;331.639771;327.60437;341.236298;344.061127;338.51413;315.385803;315.385803;369.659119;335.819489;388.02887;399.199738;341.236298;344.061127
372.605682;370.676758;367.755554;370.676758;366.797119;362.220856;349.938263;371.047852;346.099915;349.681793;375.718231;375.941711;371.720276;357.49408;357.49408;398.726685;356.630829;409.471741;422.879089;375.718231;375.941711
371.885742;374.492767;372.696198;374.492767;375.999817;327.292328;343.821625;357.324219;330.223541;332.327728;372.431458;374.212646;380.125092;357.119873;357.119873;397.952789;358.971527;375.342072;400.842041;372.431458;374.212646
297.190277;297.871399;288.983154;297.871399;288.417511;322.597565;299.580109;329.608551;310.134216;315.360992;301.363861;305.848358;298.035858;279.933136;279.933136;313.555847;303.675873;365.092224;385.055237;301.363861;305.848358
281.344635;277.241455;266.126434;277.241455;259.112244;269.872681;274.821747;288.829651;272.667206;270.069122;287.696808;290.913544;275.166718;257.511292;257.511292;308.614685;275.092346;300.191528;313.03244;287.696808;290.913544
217.871918;212.031464;201.992035;212.031464;193.814713;245.26268;223.638245;250.26387;235.863708;229.254639;222.676849;226.215393;208.09581;203.28653;203.28653;245.093384;212.510895;250.520874;260.888947;222.676849;226.215393
158.790527;154.919434;150.060532;154.919434;139.649796;216.210983;172.245667;202.068146;188.217148;184.37355;162.364944;165.562088;149.514999;150.831345;150.831345;182.332428;160.837555;231.396881;235.887817;162.364944;165.562088
136.937408;132.448669;130.059616;132.448669;115.385742;196.102646;163.684921;182.215973;175.098465;170.523926;142.922165;148.704163;128.52066;128.82402;128.82402;164.277267;152.542694;206.366516;212.402817;142.922165;148.704163
150.814362;146.561096;140.555496;146.561096;134.237503;208.035248;172.04689;195.945465;185.313934;178.943466;155.319641;158.846329;142.878143;138.418228;138.418228;173.149368;163.069427;223.352798;227.439896;155.319641;158.846329
199.117752;191.889603;185.189682;191.889603;175.699265;254.693924;220.830032;240.634674;231.312561;226.425766;205.961029;210.305313;187.335846;187.467651;187.467651;228.183823;210.140671;268.320526;272.38327;205.961029;210.305313
252.446182;246.633209;232.117172;246.633209;220.573654;307.125885;272.195587;298.041931;282.743103;271.566498;260.623901;264.390961;244.398117;218.550171;218.550171;289.06546;262.81073;319.990723;327.096191;260.623901;264.390961
322.359406;318.861115;310;318.861115;302.385651;351.82431;327.508453;351.304596;334.52475;316.895569;326.068481;328.219635;316.800415;308.154633;308.154633;353.682373;320.959351;378.295898;382.667938;326.068481;328.219635
356.994934;354.075165;353.725586;354.075165;348.673859;376.69397;362.914307;385.602722;372.696838;362.889893;361.680511;366.188721;355.177917;342.066589;342.066589;385.404724;357.187286;396.29306;406.782043;361.680511;366.188721
363.810486;363.118988;369.297058;363.118988;371.428436;343.788269;356.326324;357.438263;344.428131;349.732117;368.746796;374.470459;368.237061;363.236267;363.236267;374.893005;369.599884;370.591431;394.536835;368.746796;374.470459
333.21814;335.962402;343.631042;335.962402;341.270447;336.446625;332.488525;342.051239;329.217987;336.724335;331.734039;335.467896;340.738617;326.449799;326.449799;347.172913;337.43869;374.780151;393.294159;331.734039;335.467896
319.019379;319.71402;316.841858;319.71402;325.228058;284.442657;320.22345;303.977478;294.878784;314.475189;320.067932;322.664398;327.049164;308.221039;308.221039;331.549652;326.0242;313.610443;338.260559;320.067932;322.664398
278.710602;275.218719;266.318756;275.218719;257.941803;298.109802;278.137695;304.031006;285.950348;279.756805;284.625763;288.540192;276.175018;258.86377;258.86377;310.474213;279.822571;318.227325;330.121216;284.625763;288.540192
220.035324;214.588043;202.291794;214.588043;197.599213;264.37912;234.944794;256.634857;241.296738;234.570465;226.231308;230.668015;211.55925;201.836288;201.836288;249.470245;227.640198;272.224518;278.351746;226.231308;230.668015
154.26944;144.510406;136.221573;144.510406;127.274071;222.612564;185.917648;210.971054;199.989731;193.982025;163.173569;170.872604;137.192459;140.01683;140.01683;190.647644;173.532074;236.782089;241.09108;163.173569;170.872604
132.828552;123.816666;115.319878;123.816666;109.573868;194.321899;159.414001;183.305679;173.588028;166.013992;140.618668;146.240143;118.188889;118.92028;118.92028;163.716064;141.806976;208.212784;212.280487;140.618668;146.240143
153.771271;144.844208;138.517593;144.844208;126.627434;208.398895;177.690445;194.20871;187.049652;180.520828;160.819489;165.235992;136.895096;143.221039;143.221039;178.887344;166.569504;222.360199;226.526337;160.819489;165.235992
188.16864;181.077957;174.510529;181.077957;155.314835;252.973953;223.21553;240.996719;232.507248;227.443237;196.68338;206.067017;174.366699;177.258331;177.258331;223.868149;209.188614;266.396729;270.148285;196.68338;206.067017
247.812149;242.019287;233.441299;242.019287;222.260315;308.438538;267.680542;297.207306;282.280701;269.913574;253.000168;256.320801;237.232117;229.80426;229.80426;278.340393;257.8013;325.82251;330.404297;253.000168;256.320801
310.682312;306.764648;284.352295;306.764648;276.949646;338.493439;321.366425;340.376587;323.342224;309.873413;316.706665;320.715485;304.5755;285.269012;285.269012;352.458893;305.802765;362.846649;369.184357;316.706665;320.715485
348.179657;344.776367;337.342194;344.776367;337.04245;364.686951;330.274994;355.50351;336.249115;337.945709;348.181793;346.033478;349.427734;320.62262;320.62262;358.15033;330.763489;380.862579;390.572571;348.181793;346.033478
358.874664;356.661041;365.009003;356.661041;367.313171;333.68103;358.22699;367.37442;353.271118;348.727081;361.178894;365.344116;360.245056;340.217224;340.217224;382.039825;363.686401;381.453766;406.483612;361.178894;365.344116
339.946167;340.688629;344.887268;340.688629;353.014435;314.979706;333.589264;345.373077;331.0979;336.898895;342.437927;347.566284;349.975067;326.952087;326.952087;364.160858;333.585022;343.284241;356.734283;342.437927;347.566284
266.133636;264.471924;257.872314;264.471924;265.059479;298.209717;276.059296;312.460846;286.070251;288.576294;275.435486;282.641327;268.55191;248.145645;248.145645;314.571075;281.466278;339.299011;364.963623;275.435486;282.641327
275.068146;271.598846;254.893921;271.598846;248.849228;307.775543;270.915436;301.246582;286.412689;275.580688;277.872681;280.168304;266.625244;241.314224;241.314224;309.019562;260.843842;327.915375;334.669098;277.872681;280.168304
215.609467;211.472794;199.596222;211.472794;197.16217;269.851654;235.459198;262.276917;245.511475;238.546478;221.121292;226.91037;207.92363;193.803085;193.803085;250.075287;220.582916;286.138702;289.00769;221.121292;226.91037
164.341248;157.493546;148.433167;157.493546;139.790787;218.857147;186.97847;207.206909;197.540451;191.027359;169.412994;173.094162;151.648483;140.783035;140.783035;192.34201;174.731201;228.3629;231.30719;169.412994;173.094162
140.325409;134.107025;128.648499;134.107025;117.753632;196.230576;162.448654;183.545959;171.724945;169.671692;145.101013;148.739578;127.859634;130.912582;130.912582;161.856903;147.571014;210.064285;213.240479;145.101013;148.739578
149.914856;142.383835;137.053864;142.383835;125.672096;209.785065;175.487701;197.565552;186.81427;181.708923;154.757858;158.580231;137.480804;141.182312;141.182312;176.12912;159.823212;222.667542;226.68364;154.757858;158.580231
182.721832;176.940781;166.558167;176.940781;160.744598;248.279465;206.352798;233.058975;219.435501;211.751831;190.594635;196.307693;174.19281;170.078415;170.078415;215.858536;191.619125;265.250397;268.683319;190.594635;196.307693
231.120438;221.670959;206.407684;221.670959;189.16037;302.901642;257.654022;286.088989;266.620819;256.159851;242.583633;247.575592;217.403275;211.471832;211.471832;276.27359;237.882553;322.952698;325.617523;242.583633;247.575592
297.495514;288.777252;268.652435;288.777252;260.252716;351.318665;306.006866;341.556122;318.723419;302.223572;306.846405;310.379272;285.015625;258.188538;258.188538;344.781067;296.169037;368.520386;372.561401;306.846405;310.379272
361.387482;359.058563;349.193207;359.058563;352.177094;345.515137;361.04895;362.042023;347.127106;342.937286;364.198944;363.63504;362.2229;338.155701;338.155701;384.282196;356.824738;361.402222;375.243347;364.198944;363.63504
370.305389;367.149536;364.198517;367.149536;368.742279;333.023193;362.56131;365.461945;353.302673;346.352509;373.110901;374.947693;368.686737;360.383575;360.383575;396.225037;366.564362;340.296753;364.09375;373.110901;374.947693
